timestamp,user_id
1704092400,9514419
1704092412,5655986
1704092413,8847807
1704092419,7588565
1704092420,4214459
1704092425,1373685
1704092432,1593561
1704092443,5495592
1704092446,1400739
1704092446,3574206
1704092448,2955471
1704092454,1909642
1704092489,5299711
1704092489,5409549
1704092495,2540967
1704092497,5858117
1704092502,8480435
1704092505,2097553
1704092505,6176093
1704092508,5637922
1704092512,9192509
1704092514,3986367
1704092519,2710233
1704092525,9344505
1704092528,5746079
1704092541,1830690
1704092547,7901311
1704092560,4312094
1704092560,9378910
1704092561,8517328
1704092579,4768734
1704092585,5003220
1704092585,3071677
1704092597,2949211
1704092610,8241304
1704092613,2302226
1704092618,7365606
1704092630,2040417
1704092634,3430354
1704092662,8878605
1704092673,7091515
1704092677,5428757
1704092695,1838321
1704092697,5515165
1704092703,5434643
1704092707,5601932
1704092713,5157717
1704092716,8798707
1704092717,8023900
1704092722,8126606
1704092725,9491510
1704092730,2520777
1704092733,4012734
1704092737,3578468
1704092738,9846359
1704092742,7752008
1704092753,1018341
1704092756,7861605
1704092764,9051233
1704092773,8354299
1704092776,1199050
1704092778,3297066
1704092790,9162325
1704092804,2939780
1704092813,7318720
1704092819,7670236
1704092823,4136648
1704092825,2109317
1704092841,8249021
1704092842,9164880
1704092842,1921017
1704092853,1865582
1704092856,9822145
1704092875,9880165
1704092876,7165123
1704092879,4360457
1704092882,1036688
1704092897,7030049
1704092897,4923399
1704092902,9052501
1704092921,5389569
1704092922,3710959
1704092923,6461802
1704092923,4944584
1704092929,2097606
1704092941,9674195
1704092943,5503396
1704092954,1118319
1704092955,4306040
1704092958,3255864
1704092958,1327940
1704092978,4460092
1704092981,7119261
1704092982,1417926
1704092983,8257093
1704092987,2963203
1704092988,1762733
1704092992,3904134
1704092994,3181838
1704092997,1824205
1704093000,1984219
1704093015,5130087
1704093017,7883677
1704093018,1625328
1704093028,7040400
1704093044,9989159
1704093046,8499770
1704093062,3777694
1704093073,2370767
1704093075,4537654
1704093076,7345749
1704093076,1613317
1704093116,2456202
1704093126,9580220
1704093127,8185857
1704093138,5254229
1704093142,3776632
1704093150,8155504
1704093151,3440422
1704093159,9489361
1704093168,2729621
1704093174,3257101
1704093181,7549595
1704093184,1645848
1704093194,4430790
1704093204,8141405
1704093215,6250581
1704093220,6346892
1704093227,7228249
1704093237,6511455
1704093264,9633643
1704093266,2938937
1704093280,1702806
1704093287,5536196
1704093301,1501291
1704093309,3548830
1704093315,9628292
1704093323,4799404
1704093334,7740724
1704093335,3600325
1704093336,1862379
1704093336,9414907
1704093345,1761706
1704093352,2424480
1704093352,9362893
1704093362,4306382
1704093365,5583902
1704093370,4341735
1704093375,7185489
1704093376,8161965
1704093381,8941368
1704093391,6975582
1704093394,1925361
1704093417,1671913
1704093420,2813297
1704093424,5756513
1704093426,2951115
1704093426,1113742
1704093426,7736121
1704093431,3344350
1704093441,3792290
1704093442,5108485
1704093448,9445744
1704093459,4215435
1704093463,7613926
1704093468,1584537
1704093471,2528610
1704093473,4544525
1704093478,3881167
1704093487,4225664
1704093494,1400778
1704093496,4215176
1704093498,4838883
1704093505,2682302
1704093511,3343455
1704093517,8821858
1704093517,4305117
1704093534,3156440
1704093536,9816572
1704093551,7441934
1704093551,6604682
1704093559,4680379
1704093563,3097906
1704093583,1367605
1704093596,3659191
1704093596,7486810
1704093597,2326889
1704093609,8233068
1704093612,8757093
1704093614,1039598
1704093618,6749213
1704093624,5543610
1704093625,8909150
1704093626,1816805
1704093631,8250078
1704093633,6625392
1704093634,5327523
1704093650,1569586
1704093652,8233377
1704093657,4133925
1704093658,1231966
1704093668,8526202
1704093669,7500078
1704093679,2198632
1704093710,8858517
1704093711,7119617
1704093716,3677409
1704093721,4774016
1704093725,1354223
1704093730,6914474
1704093732,8619345
1704093736,7160716
1704093743,7395247
1704093753,3861438
1704093754,5731950
1704093763,4590615
1704093765,5162197
1704093774,5267962
1704093787,6072534
1704093789,4740712
1704093797,2560062
1704093798,6937823
1704093798,3656289
1704093798,8039272
1704093826,7144623
1704093829,6961049
1704093832,3680375
1704093834,3917121
1704093844,6656105
1704093845,5896858
1704093847,1578988
1704093850,2879234
1704093855,3448229
1704093858,1490283
1704093865,5971273
1704093871,2878177
1704093886,5322077
1704093888,9155867
1704093890,1445405
1704093893,5623208
